,0
96,"https://twitter.com/AlexDelarge6553/status/1324712893796044800
"
97,"https://twitter.com/AlexDelarge6553/status/1324711187150495744
"
98,"https://twitter.com/AlexDelarge6553/status/1324710639621885952
"
99,"https://twitter.com/AlexDelarge6553/status/1324709891676712966
"
100,"https://twitter.com/AlexDelarge6553/status/1324698345961607171
"
101,"https://twitter.com/AlexDelarge6553/status/1324698103878983681
"
102,"https://twitter.com/AlexDelarge6553/status/1324696737471188992
"
103,"https://twitter.com/AlexDelarge6553/status/1324696204194779136
"
104,"https://twitter.com/AlexDelarge6553/status/1324693362579066882
"
105,"https://twitter.com/AlexDelarge6553/status/1324584335018725377
"
106,"https://twitter.com/AlexDelarge6553/status/1324584101442105344
"
107,"https://twitter.com/AlexDelarge6553/status/1324581914662084610
"
108,"https://twitter.com/AlexDelarge6553/status/1324579668096331777
"
109,"https://twitter.com/AlexDelarge6553/status/1324574909964705793
"
110,"https://twitter.com/AlexDelarge6553/status/1324573331740413953
"
111,"https://twitter.com/AlexDelarge6553/status/1324572601033854978
"
112,"https://twitter.com/AlexDelarge6553/status/1324567936347131905
"
113,"https://twitter.com/AlexDelarge6553/status/1324566221585555457
"
114,"https://twitter.com/AlexDelarge6553/status/1324564660532793350
"
115,"https://twitter.com/AlexDelarge6553/status/1324564124043497472
"
116,"https://twitter.com/AlexDelarge6553/status/1324563211828580352
"
117,"https://twitter.com/AlexDelarge6553/status/1324561011400126466
"
118,"https://twitter.com/AlexDelarge6553/status/1324559512171327491
"
119,"https://twitter.com/AlexDelarge6553/status/1324556463625375744
"
120,"https://twitter.com/AlexDelarge6553/status/1324554745575604225
"
121,"https://twitter.com/AlexDelarge6553/status/1324547557662490627
"
122,"https://twitter.com/AlexDelarge6553/status/1324544970913665025
"
123,"https://twitter.com/AlexDelarge6553/status/1324543859498561538
"
124,"https://twitter.com/AlexDelarge6553/status/1324542591468228610
"
125,"https://twitter.com/AlexDelarge6553/status/1324540581880729601
"
126,"https://twitter.com/AlexDelarge6553/status/1324540075393323009
"
127,"https://twitter.com/AlexDelarge6553/status/1324536830889467910
"
128,"https://twitter.com/AlexDelarge6553/status/1324534486084833282
"
129,"https://twitter.com/AlexDelarge6553/status/1324534111818682369
"
130,"https://twitter.com/AlexDelarge6553/status/1324528026483331072
"
131,"https://twitter.com/AlexDelarge6553/status/1324527108702523392
"
132,"https://twitter.com/AlexDelarge6553/status/1324524799457136642
"
133,"https://twitter.com/AlexDelarge6553/status/1324524120042856448
"
134,"https://twitter.com/AlexDelarge6553/status/1324523136285577216
"
135,"https://twitter.com/AlexDelarge6553/status/1324520136066424834
"
136,"https://twitter.com/AlexDelarge6553/status/1324518357547307008
"
137,"https://twitter.com/AlexDelarge6553/status/1324504430948028417
"
138,"https://twitter.com/AlexDelarge6553/status/1324499664419377153
"
139,"https://twitter.com/AlexDelarge6553/status/1324497533884878849
"
140,"https://twitter.com/AlexDelarge6553/status/1324495299004502016
"
141,"https://twitter.com/AlexDelarge6553/status/1324494185198735363
"
142,"https://twitter.com/AlexDelarge6553/status/1324490290468708352
"
143,"https://twitter.com/AlexDelarge6553/status/1324488607537745924
"
144,"https://twitter.com/AlexDelarge6553/status/1324486675955879937
"
145,"https://twitter.com/AlexDelarge6553/status/1324485378003341313
"
146,"https://twitter.com/AlexDelarge6553/status/1324473151854682113
"
147,"https://twitter.com/AlexDelarge6553/status/1324472989920931847
"
148,"https://twitter.com/AlexDelarge6553/status/1324472782391005186
"
149,"https://twitter.com/AlexDelarge6553/status/1324472735809052672
"
150,"https://twitter.com/AlexDelarge6553/status/1324466662180032513
"
151,"https://twitter.com/AlexDelarge6553/status/1324461336890347526
"
152,"https://twitter.com/AlexDelarge6553/status/1324461199485030403
"
153,"https://twitter.com/AlexDelarge6553/status/1324461099832561664
"
154,"https://twitter.com/AlexDelarge6553/status/1324459587790118914
"
155,"https://twitter.com/AlexDelarge6553/status/1324459501903372288
"
156,"https://twitter.com/AlexDelarge6553/status/1324458428509671424
"
157,"https://twitter.com/AlexDelarge6553/status/1324458334553022472
"
158,"https://twitter.com/AlexDelarge6553/status/1324458093330206725
"
159,"https://twitter.com/AlexDelarge6553/status/1324455189223530500
"
160,"https://twitter.com/AlexDelarge6553/status/1324454831189336064
"
161,"https://twitter.com/AlexDelarge6553/status/1324454579820466178
"
162,"https://twitter.com/AlexDelarge6553/status/1324453608650379267
"
163,"https://twitter.com/AlexDelarge6553/status/1324452051129114624
"
164,"https://twitter.com/AlexDelarge6553/status/1324451646806630401
"
165,"https://twitter.com/AlexDelarge6553/status/1324451116910862341
"
166,"https://twitter.com/AlexDelarge6553/status/1324449352241336320
"
167,"https://twitter.com/AlexDelarge6553/status/1324447336341397505
"
168,"https://twitter.com/AlexDelarge6553/status/1324439359391735814
"
169,"https://twitter.com/AlexDelarge6553/status/1324439268014645250
"
170,"https://twitter.com/AlexDelarge6553/status/1324437929440219142
"
171,"https://twitter.com/AlexDelarge6553/status/1324437550463881227
"
172,"https://twitter.com/AlexDelarge6553/status/1324433518173323267
"
173,"https://twitter.com/AlexDelarge6553/status/1324433005318983682
"
174,"https://twitter.com/AlexDelarge6553/status/1324428961653399555
"
175,"https://twitter.com/AlexDelarge6553/status/1324427485229056001
"
176,"https://twitter.com/AlexDelarge6553/status/1324427285634686977
"
177,"https://twitter.com/AlexDelarge6553/status/1324426939113840641
"
178,"https://twitter.com/AlexDelarge6553/status/1324424512096608260
"
179,"https://twitter.com/AlexDelarge6553/status/1324423892547604480
"
180,"https://twitter.com/AlexDelarge6553/status/1324418158149722119
"
181,"https://twitter.com/AlexDelarge6553/status/1324415052779311108
"
182,"https://twitter.com/AlexDelarge6553/status/1324414880573726727
"
183,"https://twitter.com/AlexDelarge6553/status/1324414777041584129
"
184,"https://twitter.com/AlexDelarge6553/status/1324412866238337024
"
185,"https://twitter.com/AlexDelarge6553/status/1324410043362496513
"
186,"https://twitter.com/AlexDelarge6553/status/1324406680885579778
"
187,"https://twitter.com/AlexDelarge6553/status/1324405431125630977
"
188,"https://twitter.com/AlexDelarge6553/status/1324405292633903104
"
189,"https://twitter.com/AlexDelarge6553/status/1324404985992482816
"
190,"https://twitter.com/AlexDelarge6553/status/1324400022746812418
"
191,"https://twitter.com/AlexDelarge6553/status/1324399538153598976
"
192,"https://twitter.com/AlexDelarge6553/status/1324399262352973824
"
193,"https://twitter.com/AlexDelarge6553/status/1324398849344098305
"
194,"https://twitter.com/AlexDelarge6553/status/1324395093449728001
"
195,"https://twitter.com/AlexDelarge6553/status/1324394901371523079
"
196,"https://twitter.com/AlexDelarge6553/status/1324394645305073664
"
197,"https://twitter.com/AlexDelarge6553/status/1324390341529788417
"
198,"https://twitter.com/AlexDelarge6553/status/1324388359058444289
"
199,"https://twitter.com/AlexDelarge6553/status/1324374739012489216
"
200,"https://twitter.com/AlexDelarge6553/status/1324371177901576193
"
201,"https://twitter.com/AlexDelarge6553/status/1324368265259474946
"
202,"https://twitter.com/AlexDelarge6553/status/1324365508809031682
"
203,"https://twitter.com/AlexDelarge6553/status/1324362805810761730
"
204,"https://twitter.com/AlexDelarge6553/status/1324360281808580609
"
205,"https://twitter.com/AlexDelarge6553/status/1324356897244385280
"
206,"https://twitter.com/AlexDelarge6553/status/1324353943242186757
"
207,"https://twitter.com/AlexDelarge6553/status/1324353173579091968
"
208,"https://twitter.com/AlexDelarge6553/status/1324351987924803591
"
209,"https://twitter.com/AlexDelarge6553/status/1324345934998851586
"
210,"https://twitter.com/AlexDelarge6553/status/1324209116072607744
"
211,"https://twitter.com/AlexDelarge6553/status/1324207909971124226
"
212,"https://twitter.com/AlexDelarge6553/status/1324204976693018624
"
213,"https://twitter.com/AlexDelarge6553/status/1324204440371474433
"
214,"https://twitter.com/AlexDelarge6553/status/1324204221827338240
"
215,"https://twitter.com/AlexDelarge6553/status/1324202617564790784
"
216,"https://twitter.com/AlexDelarge6553/status/1324200927868395523
"
217,"https://twitter.com/AlexDelarge6553/status/1324198161230024709
"
218,"https://twitter.com/AlexDelarge6553/status/1324180012375965697
"
219,"https://twitter.com/AlexDelarge6553/status/1324175758605115393
"
220,"https://twitter.com/AlexDelarge6553/status/1324175506556805121
"
221,"https://twitter.com/AlexDelarge6553/status/1324175030436175872
"
222,"https://twitter.com/AlexDelarge6553/status/1324172984211439617
"
223,"https://twitter.com/AlexDelarge6553/status/1324170459227820032
"
224,"https://twitter.com/AlexDelarge6553/status/1324169501647265792
"
225,"https://twitter.com/AlexDelarge6553/status/1324168079312670720
"
226,"https://twitter.com/AlexDelarge6553/status/1324150855529046017
"
227,"https://twitter.com/AlexDelarge6553/status/1324149921142943744
"
228,"https://twitter.com/AlexDelarge6553/status/1324148762168745990
"
229,"https://twitter.com/AlexDelarge6553/status/1324143238593290242
"
230,"https://twitter.com/AlexDelarge6553/status/1324141484384407553
"
231,"https://twitter.com/AlexDelarge6553/status/1324129985523834883
"
232,"https://twitter.com/AlexDelarge6553/status/1324127746293981188
"
233,"https://twitter.com/AlexDelarge6553/status/1324127643827097609
"
234,"https://twitter.com/AlexDelarge6553/status/1324126654172680192
"
235,"https://twitter.com/AlexDelarge6553/status/1324126510584897538
"
236,"https://twitter.com/AlexDelarge6553/status/1324121775396032512
"
237,"https://twitter.com/AlexDelarge6553/status/1324121691631636481
"
238,"https://twitter.com/AlexDelarge6553/status/1324121454183698437
"
239,"https://twitter.com/AlexDelarge6553/status/1324121419136016384
"
240,"https://twitter.com/AlexDelarge6553/status/1324121070195085316
"
241,"https://twitter.com/AlexDelarge6553/status/1324116694839840769
"
242,"https://twitter.com/AlexDelarge6553/status/1324116085742981127
"
243,"https://twitter.com/AlexDelarge6553/status/1324112087640100864
"
244,"https://twitter.com/AlexDelarge6553/status/1324111853136547846
"
245,"https://twitter.com/AlexDelarge6553/status/1324100945681272832
"
246,"https://twitter.com/AlexDelarge6553/status/1324100263200780289
"
247,"https://twitter.com/AlexDelarge6553/status/1324098922806214656
"
248,"https://twitter.com/AlexDelarge6553/status/1324098193039216641
"
249,"https://twitter.com/AlexDelarge6553/status/1324098038009397252
"
250,"https://twitter.com/AlexDelarge6553/status/1324097936008105986
"
251,"https://twitter.com/AlexDelarge6553/status/1324097835839725570
"
252,"https://twitter.com/AlexDelarge6553/status/1324097503348858882
"
