,0
110,"https://twitter.com/simbatrading/status/1315725807009095687
"
111,"https://twitter.com/simbatrading/status/1315718705985343490
"
112,"https://twitter.com/simbatrading/status/1315650492740009985
"
113,"https://twitter.com/simbatrading/status/1315479926863269889
"
114,"https://twitter.com/simbatrading/status/1315470143745556481
"
115,"https://twitter.com/simbatrading/status/1315462748508217346
"
116,"https://twitter.com/simbatrading/status/1314693647401705473
"
117,"https://twitter.com/simbatrading/status/1314692389374693376
"
118,"https://twitter.com/simbatrading/status/1314691704432328705
"
119,"https://twitter.com/simbatrading/status/1314670005783535622
"
120,"https://twitter.com/simbatrading/status/1314668266867097605
"
121,"https://twitter.com/simbatrading/status/1314666868637134848
"
122,"https://twitter.com/simbatrading/status/1314630377621852160
"
123,"https://twitter.com/simbatrading/status/1314617591202222082
"
124,"https://twitter.com/simbatrading/status/1314598485564493826
"
125,"https://twitter.com/simbatrading/status/1314597826089943045
"
126,"https://twitter.com/simbatrading/status/1314595861326897153
"
127,"https://twitter.com/simbatrading/status/1314576541360283648
"
128,"https://twitter.com/simbatrading/status/1314556172922429440
"
129,"https://twitter.com/simbatrading/status/1314554631222104064
"
130,"https://twitter.com/simbatrading/status/1314543978289803266
"
131,"https://twitter.com/simbatrading/status/1314539727593320448
"
132,"https://twitter.com/simbatrading/status/1314534952625680387
"
133,"https://twitter.com/simbatrading/status/1314303684868743168
"
134,"https://twitter.com/simbatrading/status/1314279831731949568
"
135,"https://twitter.com/simbatrading/status/1314272177600987136
"
136,"https://twitter.com/simbatrading/status/1314255875339673605
"
137,"https://twitter.com/simbatrading/status/1314227014019186689
"
138,"https://twitter.com/simbatrading/status/1314222780448202752
"
139,"https://twitter.com/simbatrading/status/1314221978694361089
"
140,"https://twitter.com/simbatrading/status/1314221335925714945
"
141,"https://twitter.com/simbatrading/status/1314219389487636480
"
142,"https://twitter.com/simbatrading/status/1314217678987354115
"
143,"https://twitter.com/simbatrading/status/1314217618455302144
"
144,"https://twitter.com/simbatrading/status/1314215087020802049
"
145,"https://twitter.com/simbatrading/status/1314212474309148677
"
146,"https://twitter.com/simbatrading/status/1314187360733728768
"
147,"https://twitter.com/simbatrading/status/1314185296754470912
"
148,"https://twitter.com/simbatrading/status/1313923283306323970
"
149,"https://twitter.com/simbatrading/status/1313908212807204868
"
150,"https://twitter.com/simbatrading/status/1313838074917457920
"
151,"https://twitter.com/simbatrading/status/1313821763625791490
"
152,"https://twitter.com/simbatrading/status/1313821458569846784
"
153,"https://twitter.com/simbatrading/status/1313628309784231936
"
154,"https://twitter.com/simbatrading/status/1313626292386967552
"
155,"https://twitter.com/simbatrading/status/1313550913034956806
"
156,"https://twitter.com/simbatrading/status/1313548328848756740
"
157,"https://twitter.com/simbatrading/status/1313486240684089347
"
158,"https://twitter.com/simbatrading/status/1313271542520913921
"
159,"https://twitter.com/simbatrading/status/1313185720538980352
"
160,"https://twitter.com/simbatrading/status/1313183221086121985
"
161,"https://twitter.com/simbatrading/status/1313136524893081600
"
162,"https://twitter.com/simbatrading/status/1313125526094188544
"
163,"https://twitter.com/simbatrading/status/1313103649506238464
"
164,"https://twitter.com/simbatrading/status/1312743669770878979
"
165,"https://twitter.com/simbatrading/status/1312124038441922561
"
166,"https://twitter.com/simbatrading/status/1312123834120560640
"
167,"https://twitter.com/simbatrading/status/1312113099571298305
"
168,"https://twitter.com/simbatrading/status/1312103892423909376
"
169,"https://twitter.com/simbatrading/status/1312083536518754304
"
170,"https://twitter.com/simbatrading/status/1312083222017306624
"
171,"https://twitter.com/simbatrading/status/1312047511364874241
"
172,"https://twitter.com/simbatrading/status/1312043709094137856
"
173,"https://twitter.com/simbatrading/status/1312017126572597248
"
174,"https://twitter.com/simbatrading/status/1312011397312778243
"
175,"https://twitter.com/simbatrading/status/1311993049392861186
"
176,"https://twitter.com/simbatrading/status/1311896274132783105
"
